Brand,RAM,Storage,Camera,Battery,Display,Age,Price
Oppo,4,128,12,4955,6.3,2,18298
Vivo,6,64,108,4267,6.7,1,30377
OnePlus,12,256,12,5311,6.8,4,27428
Samsung,4,64,108,5260,6.7,2,30832
Asus,4,64,12,5349,6.9,2,21214
Realme,8,128,12,5325,6.3,3,10854
Realme,6,128,16,4803,6.7,1,24619
Oppo,8,256,48,5827,6.4,2,22878
Realme,4,128,64,5533,6.9,3,13351
Xiaomi,12,128,48,4151,6.2,1,33097
Oppo,4,256,48,5496,6.6,5,5000
Oppo,8,64,12,4609,6.3,2,18800
Samsung,12,64,12,4272,6.3,1,42074
OnePlus,4,128,64,3949,6.8,1,34746
Apple,6,64,48,5804,6.5,4,49596
OnePlus,4,128,48,4218,6.3,3,24552
Xiaomi,8,64,48,5117,6.5,5,5000
Xiaomi,6,256,108,5962,6.5,0,36400
OnePlus,8,128,12,4250,6.1,1,33782
Vivo,8,128,32,5411,6.5,1,28199
Oppo,6,128,64,3694,6.8,0,33200
Samsung,12,128,48,4552,6.3,0,49400
Samsung,4,256,16,5127,6.3,2,29888
Oppo,8,128,64,4158,6.2,5,5900
Samsung,12,64,64,4560,6.6,0,50200
Samsung,12,128,48,5822,6.6,1,44861
Samsung,6,256,64,3802,6.3,5,24095
Oppo,4,128,32,4270,6.7,4,9600
Asus,4,128,12,5077,6.1,1,29684
Oppo,12,256,48,4179,6.7,4,16540
Vivo,8,128,12,5500,6.7,4,14388
Samsung,4,128,108,4941,6.2,2,30860
Samsung,4,128,64,4690,6.6,2,31660
Oppo,12,64,12,4965,6.8,4,14032
OnePlus,6,64,12,5986,6.7,4,11308
Realme,4,256,108,3717,6.6,2,19830
Asus,12,64,12,5095,6.7,4,24916
Realme,4,128,64,5967,6.7,0,29200
Realme,6,64,16,4641,6.4,2,15286
Xiaomi,12,128,108,4024,6.2,0,42400
Samsung,8,256,48,5807,6.3,0,45400
Apple,8,128,12,4500,6.6,1,63876
Realme,6,128,108,4813,6.2,1,28987
Asus,8,64,16,5550,6.5,5,17025
Xiaomi,8,256,16,4709,6.5,4,15544
Vivo,12,128,12,5866,6.5,1,29104
Xiaomi,4,64,64,4668,6.6,5,7035
Xiaomi,4,128,32,4833,6.7,0,30600
OnePlus,4,256,108,4047,6.8,2,32450
Oppo,4,64,16,5499,6.7,3,15861
Samsung,12,256,48,3881,6.4,0,49400
Vivo,4,256,64,3743,6.8,1,25414
Asus,8,64,64,5196,6.2,4,16668
Asus,12,64,12,5458,6.3,5,9870
Asus,12,128,32,4831,6.8,0,43600
Apple,8,64,64,4983,6.8,1,66845
Asus,6,128,16,5580,6.5,3,23186
Vivo,6,64,108,5475,6.6,2,23586
Apple,6,256,64,3596,6.6,0,69200
Apple,12,256,32,5337,6.6,1,66953
Samsung,4,256,16,4232,6.3,4,19384
Oppo,8,64,108,4732,6.2,1,31390
OnePlus,6,256,48,4771,6.3,5,6235
Apple,6,64,12,5880,6.2,2,58302
Oppo,4,256,12,3601,6.2,4,5000
Xiaomi,8,128,16,4056,6.7,1,27751
Xiaomi,8,64,12,4570,6.9,3,20388
OnePlus,6,128,64,5123,6.2,2,27286
Oppo,12,256,48,4866,6.5,5,13695
Vivo,8,128,12,5397,6.7,0,31600
OnePlus,4,64,108,4698,6.1,5,19985
Samsung,6,256,64,5189,6.7,3,26116
Asus,4,64,12,4747,6.9,5,7400
Vivo,6,256,48,5679,6.1,5,10085
Asus,12,64,16,5416,6.1,3,28796
Samsung,12,64,16,3552,6.3,4,31644
Samsung,6,256,64,4351,6.7,1,38424
OnePlus,12,64,16,5658,6.8,4,27848
Vivo,12,64,108,4156,6.3,3,19421
OnePlus,6,128,64,3846,6.8,5,15620
Xiaomi,4,64,64,4031,6.2,3,19645
Oppo,12,128,16,5082,6.7,2,27182
Xiaomi,12,256,12,5608,6.4,1,32776
Samsung,6,256,48,5374,6.8,1,36842
Xiaomi,8,256,12,4019,6.5,0,33600
Vivo,12,128,48,5009,6.2,1,30540
Apple,4,128,12,4908,6.8,4,48036
Samsung,8,256,32,4818,6.2,3,25520
Vivo,6,256,64,4087,6.5,1,26779
Samsung,4,256,48,4660,6.6,3,24333
Asus,8,256,48,5293,6.4,2,28176
Vivo,12,64,64,5416,6.3,2,28254
OnePlus,12,256,12,4029,6.5,4,19380
Realme,4,64,32,4063,6.9,5,6865
Asus,12,128,16,5602,6.9,4,18664
Vivo,4,128,32,4121,6.6,1,23341
Samsung,6,256,108,4697,6.1,0,46400
Realme,4,128,108,3579,6.4,0,31400
Asus,4,256,32,4973,6.6,0,35600
Oppo,6,256,32,4187,6.4,1,26820
Vivo,8,64,64,5113,6.3,1,28324
Asus,12,64,64,5019,6.2,5,14000
Oppo,8,128,108,5698,6.8,3,18542
Vivo,4,128,16,4284,6.8,4,5000
Oppo,4,64,12,4605,6.4,4,5000
Xiaomi,4,64,32,5455,6.9,5,10385
Realme,6,128,48,5428,6.9,3,13513
Realme,6,64,64,5757,6.5,0,31200
Xiaomi,8,128,64,5106,6.6,5,10130
OnePlus,4,128,48,5022,6.8,3,22899
Oppo,6,256,16,4478,6.3,5,5000
Samsung,6,128,12,3574,6.4,4,24320
Realme,4,256,16,4244,6.3,5,5000
Xiaomi,4,256,108,5673,6.2,5,6360
Oppo,12,256,12,4379,6.8,3,19986
OnePlus,8,128,12,3590,6.9,1,33773
Asus,6,128,108,4381,6.7,4,24120
Samsung,8,64,32,4046,6.2,3,27404
OnePlus,12,64,108,5479,6.6,4,30068
Apple,12,128,64,4034,6.1,1,68767
Apple,6,128,32,5429,6.3,4,45820
Apple,4,128,12,4727,6.2,5,36745
OnePlus,6,64,108,4476,6.5,1,36901
Realme,8,128,12,5246,6.2,3,12501
Realme,6,64,16,4585,6.4,4,5000
Xiaomi,12,64,64,5290,6.2,5,19710
Xiaomi,6,256,16,4110,6.7,2,22244
Samsung,4,128,32,5838,6.2,2,28770
Realme,12,64,64,5767,6.3,5,12290
Apple,4,64,32,5517,6.9,0,65600
OnePlus,12,256,12,4949,6.7,0,44600
Vivo,12,256,12,3953,6.5,2,23934
OnePlus,8,128,32,4769,6.3,3,22904
Oppo,6,128,12,4936,6.6,3,13161
Realme,4,64,12,5784,6.8,5,5000
Vivo,4,256,64,4501,6.3,2,19974
Vivo,8,64,64,4711,6.8,4,16368
Apple,4,64,12,4032,6.1,4,39256
Vivo,4,256,48,3951,6.7,4,7492
Samsung,8,256,32,4129,6.3,0,44600
Realme,12,128,12,4834,6.4,0,34600
Xiaomi,12,64,12,5520,6.8,1,33299
Vivo,4,128,64,4367,6.3,5,5000
Samsung,12,64,16,5652,6.5,1,43200
Realme,4,128,32,4239,6.2,5,6510
Realme,8,256,32,4615,6.5,0,31600
Apple,6,256,32,4555,6.4,2,54980
Vivo,12,256,12,5216,6.6,2,25904
Samsung,12,256,64,4593,6.7,1,45183
Samsung,8,64,32,5110,6.5,2,34116
Apple,6,256,108,5642,6.7,0,71400
Asus,6,128,32,4821,6.2,0,37600
Samsung,8,256,12,5329,6.4,2,34120
Apple,4,64,12,4886,6.5,1,58463
Samsung,12,256,32,5759,6.5,1,42266
OnePlus,4,256,32,5045,6.2,2,29082
OnePlus,8,256,16,4464,6.1,2,26964
Asus,4,64,32,5556,6.5,4,7688
OnePlus,8,256,108,4220,6.8,3,33025
Samsung,8,64,12,5965,6.6,2,34956
Realme,6,64,12,4980,6.4,4,5000
Apple,12,64,16,5287,6.2,0,72800
Vivo,4,256,16,4608,6.9,0,27800
Realme,6,64,12,5386,6.1,1,24034
OnePlus,12,128,16,5481,6.9,1,39276
Realme,6,128,12,5941,6.5,1,23562
Realme,4,64,64,4357,6.5,4,11336
Xiaomi,4,256,32,5525,6.7,3,10725
Oppo,8,256,64,4909,6.8,2,26322
OnePlus,8,64,108,3937,6.5,4,23592
Samsung,6,256,16,5365,6.6,3,24439
Xiaomi,8,64,12,4399,6.9,1,27627
Apple,4,64,16,5784,6.7,4,46496
OnePlus,12,128,108,3517,6.5,2,37820
Apple,6,128,108,4995,6.5,2,58682
Asus,12,64,12,5032,6.3,2,33706
Realme,4,128,48,5577,6.1,3,7979
Samsung,12,64,108,4373,6.2,1,46697
OnePlus,4,128,48,4038,6.7,4,13060
OnePlus,12,64,32,3864,6.4,1,38873
Samsung,8,64,48,4694,6.7,3,28591
Xiaomi,4,128,64,4642,6.2,5,5000
Xiaomi,6,128,48,5013,6.8,4,16844
Asus,8,256,12,4366,6.4,4,12216
Oppo,6,64,32,4471,6.3,1,25714
Realme,6,64,108,5648,6.5,3,15715
Realme,12,64,16,4251,6.2,2,21406
Apple,4,128,108,5059,6.2,5,46495
Apple,4,256,12,4088,6.1,3,51874
Oppo,6,64,64,4790,6.9,5,5000
Xiaomi,8,128,16,5859,6.8,5,7355
OnePlus,6,64,48,4331,6.2,3,27326
Vivo,8,128,48,5225,6.4,2,24674
Samsung,8,128,48,3774,6.5,0,45400
Oppo,4,64,64,5174,6.3,2,18096
Vivo,4,256,32,5233,6.4,2,17834
OnePlus,8,128,108,5228,6.6,2,33826
Samsung,4,256,48,4431,6.7,2,33114
Realme,8,256,108,5721,6.7,4,7704
Samsung,8,256,12,4117,6.8,2,29776
Oppo,12,256,32,5665,6.3,3,22114
Vivo,8,256,16,5356,6.1,2,23582
Asus,4,64,64,4970,6.1,1,31931
Xiaomi,6,128,16,5250,6.6,0,31800
Samsung,4,64,16,5728,6.6,4,17904
Apple,4,64,16,4395,6.5,3,49410
Realme,4,64,16,3691,6.2,5,5000
Apple,8,64,16,4493,6.7,0,68800
Xiaomi,8,256,16,5971,6.3,5,6745
Realme,12,128,12,4507,6.2,2,21276
Realme,8,256,16,4800,6.5,5,5000
Oppo,8,256,108,4361,6.2,0,37400
Realme,12,128,64,5345,6.7,3,20037
Xiaomi,8,128,12,3615,6.6,5,5000
Xiaomi,4,128,48,4715,6.8,3,15047
Oppo,6,128,108,5464,6.8,5,5000
Apple,4,128,12,5084,6.8,2,54166
Xiaomi,8,256,16,4013,6.3,3,13280
Asus,8,256,64,4135,6.2,5,11130
Apple,4,256,32,4890,6.5,0,65600
Asus,12,64,32,3856,6.7,4,15948
Vivo,4,64,108,4997,6.6,3,11868
OnePlus,8,128,108,5088,6.8,0,45400
Samsung,6,128,108,4821,6.6,1,40680
Vivo,8,64,32,5859,6.8,0,32600
Realme,12,128,32,5138,6.7,0,35600
Samsung,8,64,12,5577,6.4,3,23260
Samsung,6,64,64,5677,6.3,0,44200
Xiaomi,4,128,48,5285,6.3,2,20544
Xiaomi,4,128,48,5117,6.2,2,21478
Vivo,4,256,12,5798,6.6,3,9738
Vivo,8,64,108,4962,6.1,0,36400
Oppo,12,128,12,4632,6.2,3,22038
Oppo,6,256,32,4261,6.7,2,22912
Oppo,8,128,48,4809,6.7,0,34400
OnePlus,8,128,12,4964,6.7,4,14328
Realme,6,256,32,5090,6.7,1,23753
Realme,4,128,32,4357,6.4,1,23541
Oppo,4,64,12,5143,6.7,2,15476
Samsung,8,256,48,3646,6.4,4,27796
Realme,12,256,32,4447,6.7,1,28973
Xiaomi,4,64,32,5724,6.7,0,30600
Asus,4,128,64,5114,6.2,4,11920
Xiaomi,6,128,108,4051,6.8,1,31248
Oppo,12,64,64,3692,6.7,5,14565
Vivo,8,256,16,5820,6.1,4,15028
Realme,4,64,48,5650,6.7,3,16115
Vivo,6,256,108,4970,6.2,1,30034
Oppo,12,128,64,5127,6.8,3,18335
Realme,12,128,12,4339,6.4,5,8070
Apple,12,256,32,3743,6.4,2,60936
Oppo,12,256,12,4413,6.2,0,36600
Vivo,8,128,108,3839,6.3,0,36400
OnePlus,4,64,108,5853,6.7,2,31404
Oppo,4,256,16,3820,6.4,2,17320
Oppo,12,128,16,5821,6.2,2,27392
Asus,6,64,64,4834,6.5,1,34388
Oppo,12,128,48,5824,6.4,3,20571
Apple,8,64,12,3765,6.1,4,46044
Realme,8,256,64,4699,6.3,3,21146
Oppo,8,128,108,4350,6.1,4,21040
Vivo,8,128,108,4914,6.6,4,11168
Oppo,4,256,64,4099,6.5,0,31200
Samsung,6,64,32,4603,6.4,1,36756
Oppo,6,128,16,5674,6.8,5,6625
Asus,12,128,12,5583,6.7,3,29724
Oppo,4,128,108,3942,6.8,4,6196
Apple,12,128,48,5074,6.7,0,74400
Vivo,8,64,64,5097,6.2,0,34200
OnePlus,6,128,48,4270,6.3,2,29146
Samsung,4,256,16,4591,6.9,1,35268
OnePlus,8,128,108,3774,6.2,3,30817
Vivo,8,256,64,3822,6.6,2,23658
Realme,4,64,64,5061,6.5,5,5000
Oppo,12,64,12,4225,6.5,0,36600
Vivo,4,256,48,5549,6.3,0,29400
Samsung,6,128,12,4924,6.6,0,41600
OnePlus,4,256,64,5245,6.2,3,19973
OnePlus,12,256,108,3823,6.2,4,27740
Vivo,12,128,16,5432,6.7,4,11736
Vivo,12,64,12,4627,6.3,3,17009
Asus,6,64,48,4778,6.9,4,22212
Asus,8,128,48,4434,6.7,4,22812
Xiaomi,8,128,108,4113,6.4,4,15224
Apple,12,256,108,4349,6.4,2,64254
Xiaomi,12,64,108,3817,6.3,1,36665
Asus,6,256,16,4343,6.6,2,27358
OnePlus,12,64,48,4180,6.1,1,39446
Xiaomi,6,128,108,5999,6.6,3,18403
Samsung,6,64,108,5794,6.9,0,46400
Asus,12,128,16,5145,6.6,3,22130
Vivo,12,64,12,4685,6.4,1,31571
Vivo,4,128,16,5501,6.5,0,27800
OnePlus,6,256,48,3862,6.5,5,11535
Apple,12,128,32,5688,6.5,3,54163
Asus,8,64,32,3624,6.4,1,34918
Vivo,8,256,64,3959,6.2,1,28538
OnePlus,12,256,16,5961,6.7,1,38682
Asus,4,256,108,5025,6.4,5,18365
Xiaomi,8,256,16,4637,6.3,0,33800
Vivo,8,64,48,4933,6.7,4,16916
Vivo,4,256,32,4864,6.7,2,18808
Realme,12,256,32,5855,6.5,4,18340
Samsung,12,64,12,5388,6.9,1,41528
Realme,8,256,12,5571,6.6,5,7160
Vivo,12,256,48,5094,6.6,1,30735
Oppo,12,64,64,3923,6.4,2,29010
Xiaomi,8,64,64,5391,6.9,5,6445
Apple,12,64,12,5895,6.5,4,49540
Xiaomi,8,128,64,5284,6.2,5,8535
Realme,6,256,32,5601,6.1,1,25359
Vivo,4,64,12,3784,6.4,5,5000
OnePlus,8,128,64,5154,6.5,5,16195
OnePlus,12,64,12,4501,6.7,0,44600
Apple,6,256,48,4907,6.8,3,47697
Asus,4,64,16,4800,6.4,2,21212
Samsung,4,64,48,5908,6.8,1,35889
Asus,6,128,64,4399,6.7,5,6185
OnePlus,6,128,32,4306,6.2,3,24693
Apple,4,128,64,3511,6.4,0,67200
Vivo,4,256,108,4504,6.3,1,27352
Samsung,12,64,64,5966,6.6,2,41970
Oppo,4,128,48,5404,6.3,1,25744
Xiaomi,6,64,64,5751,6.9,3,15987
Apple,8,256,16,4424,6.5,1,64591
Apple,4,64,16,3583,6.3,0,64800
Vivo,8,256,16,3618,6.4,5,11570
Oppo,8,128,32,5122,6.7,0,33600
Vivo,12,256,12,5452,6.7,5,13885
Asus,8,256,16,5515,6.5,3,18163
Samsung,6,128,32,5469,6.9,1,38533
Oppo,6,128,108,3903,6.7,0,35400
Realme,12,128,48,4713,6.3,3,22234
Xiaomi,6,128,48,5318,6.3,3,16459
Vivo,4,64,16,4751,6.8,2,15314
Realme,12,128,32,4432,6.5,2,27556
Asus,8,64,12,4937,6.1,2,28040
Xiaomi,4,128,48,3542,6.3,4,6480
Vivo,8,256,64,5594,6.4,5,9870
Oppo,12,256,64,4061,6.3,2,26254
Asus,8,64,32,5727,6.5,2,28180
Apple,12,128,32,4733,6.2,5,47095
Oppo,4,256,16,4247,6.7,0,28800
Oppo,6,64,32,4665,6.6,1,25129
Apple,8,256,64,4707,6.9,0,71200
Xiaomi,8,128,48,4259,6.2,2,25268
Oppo,6,64,32,4335,6.6,4,5420
Realme,12,256,108,3909,6.2,2,28852
Apple,6,256,48,4952,6.6,4,49832
Realme,6,256,108,3714,6.6,2,22008
Xiaomi,4,64,108,3692,6.4,3,17936
Samsung,8,128,12,3689,6.7,3,23554
Asus,12,256,108,5340,6.8,4,26724
Samsung,8,128,12,4255,6.9,1,39586
Realme,12,256,48,3597,6.3,0,36400
Xiaomi,4,256,16,5380,6.4,4,5000
Asus,6,64,16,4006,6.5,1,31727
Vivo,8,64,64,3898,6.7,5,5000
Apple,4,64,48,4942,6.6,4,42416
OnePlus,4,64,16,3699,6.6,2,24208
Realme,4,256,48,5392,6.7,3,10313
Xiaomi,8,128,64,4445,6.9,2,26310
Apple,6,128,64,5968,6.4,2,58714
Oppo,4,128,32,4389,6.2,1,24451
Vivo,12,256,48,3596,6.2,2,27424
OnePlus,8,128,32,4380,6.1,0,41600
Xiaomi,6,128,108,5175,6.4,2,26884
OnePlus,6,256,108,4937,6.7,3,23948
OnePlus,8,256,32,4491,6.1,2,31994
Samsung,4,256,48,4355,6.3,1,36385
Asus,12,128,32,5357,6.5,1,37179
Vivo,8,256,16,4732,6.3,2,22858
Oppo,6,256,64,3821,6.6,4,5860
Vivo,6,256,16,3709,6.8,4,12444
Oppo,6,128,32,4081,6.8,2,20556
Xiaomi,6,256,12,4084,6.2,3,12001
OnePlus,12,64,48,5540,6.3,5,16340
Samsung,12,128,32,4548,6.8,2,35540
Oppo,6,64,108,5393,6.3,2,21478
Xiaomi,8,256,48,3840,6.2,1,28717
Oppo,12,64,16,4598,6.2,1,31515
Realme,6,256,64,4323,6.9,5,5000
OnePlus,4,256,108,5668,6.3,2,30422
Asus,8,128,108,5168,6.7,4,27120
Oppo,8,256,108,5729,6.3,2,25402
Oppo,12,64,48,5736,6.3,2,30160
Realme,8,64,32,4719,6.7,2,17722
Asus,8,256,48,5609,6.1,2,28466
Apple,12,128,48,4508,6.9,3,54795
Samsung,8,64,64,5326,6.4,2,38200
Realme,8,128,16,5162,6.7,4,14628
Xiaomi,4,128,64,3522,6.7,3,11716
Apple,4,256,12,3524,6.2,1,59590
Asus,6,256,108,3754,6.7,4,18680
Vivo,6,128,16,5636,6.5,4,10128
Realme,12,64,48,5165,6.8,0,36400
Oppo,12,256,108,5953,6.6,4,16984
Samsung,6,128,64,5420,6.3,0,44200
Asus,8,128,12,5875,6.3,3,22703
Samsung,12,64,12,4175,6.5,2,34660
Oppo,6,256,48,4669,6.4,0,32400
Samsung,4,128,12,4149,6.3,5,13500
Apple,6,256,32,3806,6.3,1,60992
Xiaomi,8,128,64,4531,6.5,1,30375
Asus,4,128,64,4285,6.5,0,37200
Vivo,8,64,32,4531,6.8,0,32600
Oppo,8,256,32,4920,6.5,3,16215
Asus,12,256,12,3601,6.9,4,22268
Realme,12,256,48,4510,6.8,5,8430
Asus,8,64,32,3502,6.7,5,14780
Vivo,8,64,64,3717,6.9,0,34200
OnePlus,4,256,16,4721,6.7,1,32438
Xiaomi,6,256,108,5458,6.8,2,27548
Asus,12,64,12,4712,6.6,1,38544
OnePlus,12,128,16,4518,6.2,5,19290
OnePlus,6,128,108,4340,6.5,1,38349
Realme,6,64,16,4359,6.3,2,18302
Samsung,12,256,108,5048,6.5,2,39740
Realme,8,128,12,4447,6.3,4,8584
Oppo,12,256,108,4693,6.4,4,15896
Realme,6,256,32,5517,6.6,3,12755
Xiaomi,8,256,108,5929,6.4,2,25404
Vivo,4,256,108,5859,6.3,0,32400
Oppo,4,256,12,5020,6.9,0,28600
Xiaomi,6,64,32,4957,6.3,4,11128
Oppo,12,128,108,4928,6.7,5,7965
Apple,12,64,48,4380,6.4,1,67709
Asus,12,128,48,4999,6.7,0,44400
Asus,6,64,32,5169,6.2,5,9410
OnePlus,8,256,16,4629,6.7,4,16756
Xiaomi,8,64,16,4812,6.4,1,27326
Vivo,8,64,32,5536,6.2,2,23446
OnePlus,4,64,108,3752,6.2,0,41400
Samsung,8,128,32,4536,6.2,5,11815
Realme,6,64,64,4870,6.2,0,31200
OnePlus,6,64,32,5608,6.5,0,39600
OnePlus,6,128,32,3561,6.8,0,39600
Oppo,8,64,64,5008,6.5,4,17008
Apple,4,128,16,5892,6.3,2,54224
Asus,6,64,48,3944,6.9,1,33353
Asus,12,64,48,4710,6.4,3,27537
Oppo,8,64,12,5382,6.7,3,19013
Apple,12,256,64,4296,6.5,1,70933
Asus,8,128,64,5570,6.7,5,17470
Asus,6,256,64,4030,6.2,5,13065
Apple,6,256,32,4204,6.6,3,54601
Apple,12,64,32,3994,6.4,2,63490
OnePlus,4,64,48,4540,6.9,3,19203
OnePlus,8,256,48,4383,6.4,1,37621
Xiaomi,6,128,12,4288,6.4,3,13957
Apple,8,64,16,4995,6.3,3,51358
Xiaomi,4,128,12,3504,6.1,4,12608
Apple,12,128,64,4255,6.9,4,55780
Oppo,6,64,32,4300,6.3,2,19610
Oppo,8,256,32,5197,6.9,1,26621
Vivo,4,128,16,3531,6.3,3,11789
Xiaomi,8,64,108,5201,6.4,0,38400
Asus,6,128,32,4090,6.5,5,16225
Apple,4,128,64,5094,6.5,0,67200
Samsung,6,128,32,4387,6.8,0,42600
Xiaomi,4,128,108,5980,6.2,0,34400
Xiaomi,4,64,48,5219,6.7,3,12269
Xiaomi,4,64,12,5974,6.4,1,22881
Realme,8,256,48,3829,6.1,2,20680
Oppo,6,64,32,5142,6.2,2,22266
Apple,8,128,108,5483,6.4,5,46515
Apple,6,64,12,4945,6.2,2,52880
Oppo,12,64,48,5847,6.5,4,14532
Realme,4,256,48,4264,6.4,4,8952
Apple,12,256,64,4822,6.8,4,48480
Samsung,6,64,16,5561,6.4,3,29071
Realme,4,256,48,5728,6.7,0,28400
Samsung,12,128,48,4838,6.7,0,49400
Realme,6,64,12,3787,6.3,0,28600
Xiaomi,6,128,48,5968,6.7,2,21696
OnePlus,4,256,16,4502,6.7,0,36800
Apple,4,64,32,4240,6.8,3,46322
Apple,4,128,16,5451,6.3,2,56016
Realme,6,128,108,4663,6.9,4,16740
Asus,4,128,48,5680,6.6,0,36400
Realme,8,256,12,5110,6.6,0,30600
OnePlus,6,64,48,3513,6.4,4,21084
Apple,6,256,32,4980,6.5,0,67600
OnePlus,8,256,32,4901,6.2,0,41600
Vivo,4,128,12,4221,6.4,1,20868
Apple,12,128,32,5986,6.6,2,63442
Xiaomi,4,128,48,4733,6.3,1,25449
Oppo,6,128,48,4637,6.5,5,7545
Realme,6,64,12,4749,6.6,2,18602
Realme,6,64,48,4869,6.8,2,21250
Realme,8,128,12,4955,6.4,2,20212
Realme,6,256,48,5510,6.8,2,16910
Asus,8,256,48,4729,6.5,5,7775
Apple,4,256,48,3762,6.6,2,55546
OnePlus,6,64,108,5274,6.1,5,12100
Apple,6,128,108,5744,6.1,3,55845
Xiaomi,4,64,32,4678,6.2,4,9904
Realme,12,128,32,4903,6.3,4,16136
Vivo,12,128,16,5299,6.9,2,26536
Samsung,6,128,64,4887,6.2,5,10535
Asus,4,64,32,5190,6.4,1,28680
Apple,12,64,16,3888,6.8,4,54424
Vivo,8,64,108,4051,6.5,2,26884
OnePlus,12,128,16,5957,6.9,1,40724
Oppo,12,256,32,5270,6.3,5,15665
Realme,12,256,48,5145,6.3,4,10988
OnePlus,12,256,108,5197,6.8,2,36224
Vivo,4,128,16,4466,6.4,0,27800
Vivo,4,128,32,4976,6.2,5,5000
OnePlus,6,128,32,5816,6.3,5,8520
Samsung,8,256,16,5061,6.6,0,43800
Realme,8,256,108,4369,6.4,1,30158
Vivo,12,128,64,5857,6.4,1,32389
Vivo,8,128,108,5158,6.1,1,29920
Realme,4,64,12,3938,6.5,5,5000
Vivo,4,256,64,3531,6.4,0,30200
Samsung,6,128,16,5679,6.8,4,18416
Samsung,12,128,108,4649,6.6,4,26516
Apple,8,128,16,5118,6.9,4,46792
Xiaomi,12,128,48,4388,6.5,1,34118
Realme,4,64,64,5646,6.6,0,29200
Oppo,8,256,48,5836,6.7,0,34400
Vivo,8,128,48,4807,6.3,4,8924
Asus,8,256,16,4395,6.6,3,20365
Apple,12,128,12,5738,6.3,5,46460
Samsung,4,128,12,3821,6.5,0,39600
Apple,8,256,48,4956,6.5,3,52190
Apple,6,128,32,5821,6.5,2,59350
Vivo,12,64,48,5638,6.6,2,29170
OnePlus,12,128,108,5127,6.3,3,35726
Asus,6,128,32,3888,6.3,3,21808
Asus,4,128,64,3737,6.8,2,27906
Asus,8,64,12,4235,6.7,1,34393
Asus,12,64,12,3982,6.8,5,20705
Samsung,8,256,64,4338,6.5,0,46200
Vivo,6,64,108,5923,6.7,4,8384
Apple,4,64,108,3985,6.8,5,40090
Xiaomi,6,64,12,4761,6.4,1,25607
Apple,12,256,108,5055,6.7,5,46875
Realme,4,128,64,5900,6.1,0,29200
Vivo,6,128,32,3584,6.5,2,17300
Realme,6,64,64,3684,6.2,5,5000
Xiaomi,8,64,12,5810,6.7,2,20648
Realme,4,256,16,4497,6.8,3,9838
Xiaomi,4,128,32,4957,6.5,4,6800
OnePlus,4,256,16,4176,6.2,5,13430
Apple,4,128,48,3754,6.1,0,66400
Oppo,12,64,108,4105,6.8,2,29886
Realme,12,256,48,5156,6.5,1,31074
Realme,8,64,64,5061,6.8,2,19384
Samsung,8,128,32,4336,6.2,2,30948
Oppo,4,64,48,5293,6.1,5,5000
OnePlus,6,64,64,5075,6.6,0,41200
Oppo,8,256,16,5771,6.4,2,22662
Oppo,6,64,48,5749,6.5,2,21622
Asus,4,128,16,4494,6.5,0,34800
Xiaomi,12,256,48,5998,6.1,4,17968
Xiaomi,12,128,108,5984,6.4,5,14475
Realme,8,128,16,5804,6.6,1,26677
Realme,4,256,32,3636,6.4,1,21105
Vivo,8,256,64,4105,6.2,5,5000
Realme,6,128,48,4368,6.8,5,5000
Oppo,8,128,64,4016,6.2,3,21292
Vivo,12,128,32,4556,6.4,5,10960
Samsung,4,256,48,4673,6.2,4,24164
Samsung,12,64,32,4527,6.5,3,36114
Apple,8,64,48,4871,6.8,5,46575
Vivo,6,256,12,4726,6.2,4,11904
Vivo,6,64,12,4400,6.7,1,23597
Realme,12,64,16,4420,6.4,2,22654
Xiaomi,12,256,108,4084,6.8,5,11160
Asus,8,128,64,5886,6.5,4,17084
Realme,4,256,48,3838,6.3,2,16228
Xiaomi,8,256,64,5590,6.7,1,31398
Oppo,4,64,16,4128,6.8,3,10395
Vivo,8,64,108,4550,6.6,0,36400
Oppo,8,128,48,5263,6.2,0,34400
Apple,12,256,64,5954,6.9,5,50265
Xiaomi,4,128,32,4092,6.2,1,24935
Asus,6,64,64,5728,6.5,2,30904
Samsung,12,256,16,4618,6.3,0,47800
Samsung,4,64,64,3595,6.4,0,42200
OnePlus,12,256,32,5911,6.7,2,33732
Xiaomi,8,128,32,4777,6.7,1,28819
Xiaomi,8,64,108,4124,6.5,1,32505
Oppo,8,64,108,4066,6.4,5,16500
Oppo,6,64,32,5397,6.3,2,21130
Apple,8,256,64,4508,6.2,3,56704
Xiaomi,12,128,48,3811,6.1,1,33355
Asus,8,256,12,4293,6.3,3,19868
Samsung,12,128,108,5450,6.5,1,46849
Samsung,6,128,32,5417,6.8,3,28602
Asus,4,256,12,5442,6.5,0,34600
Apple,8,64,48,3828,6.2,0,70400
Samsung,12,256,12,4413,6.8,0,47600
OnePlus,8,256,12,5176,6.8,5,19765
Vivo,12,128,48,4921,6.9,0,37400
Oppo,4,128,108,4824,6.5,5,8240
Oppo,12,128,64,4908,6.8,0,39200
OnePlus,12,64,12,4955,6.8,5,20575
OnePlus,8,256,48,4219,6.7,2,30252
Vivo,8,64,64,4688,6.5,5,13605
Realme,6,64,64,3619,6.8,2,22192
Apple,6,64,48,3975,6.6,0,68400
Apple,6,64,48,4946,6.2,2,57848
Oppo,12,128,12,3910,6.8,0,36600
Xiaomi,6,256,12,4900,6.8,1,26543
